"Ministry of Industry and Commerce, Resettlement of Protracted Displaced Persons and Co-operative Development and Vocational Training & Skills Development",Vocational Training Authority of Sri Lanka
"Ministry of Industry and Commerce, Resettlement of Protracted Displaced Persons and Co-operative Development and Vocational Training & Skills Development",National Apprecnticeship and Industrial Training Authority
"Ministry of Industry and Commerce, Resettlement of Protracted Displaced Persons and Co-operative Development and Vocational Training & Skills Development",Skills Development Fund Ltd.
"Ministry of Industry and Commerce, Resettlement of Protracted Displaced Persons and Co-operative Development and Vocational Training & Skills Development",Ceylon German Technical Training Institute
"Ministry of Industry and Commerce, Resettlement of Protracted Displaced Persons and Co-operative Development and Vocational Training & Skills Development",National Institute of Business Management and affiliated institutions
"Ministry of Industry and Commerce, Resettlement of Protracted Displaced Persons and Co-operative Development and Vocational Training & Skills Development",University of Vocational Technology
"Ministry of Industry and Commerce, Resettlement of Protracted Displaced Persons and Co-operative Development and Vocational Training & Skills Development",Sri Lanka Institute of Printing
"Ministry of Industry and Commerce, Resettlement of Protracted Displaced Persons and Co-operative Development and Vocational Training & Skills Development",National Institute of Fisheries and Nautical Engineering (Ocean University)
"Ministry of Industry and Commerce, Resettlement of Protracted Displaced Persons and Co-operative Development and Vocational Training & Skills Development",National Institute of Technical Education
"Ministry of Industry and Commerce, Resettlement of Protracted Displaced Persons and Co-operative Development and Vocational Training & Skills Development",Department of Technical Education and Training
"Ministry of Industry and Commerce, Resettlement of Protracted Displaced Persons and Co-operative Development and Vocational Training & Skills Development",Commerce Department
Ministry of Development Strategies and International Trade,Board of Investment of Sri Lanka
Ministry of Development Strategies and International Trade,Sri Lanka Export Development Board
Ministry of Development Strategies and International Trade,Department of Import and Export
